u_g g_r r_i i_z classe
1.175003 0.417037999999998 0.163071000000002 0.0140629999999966 2
1.274868 0.468868000000001 0.131319 0.0509149999999998 2
2.282053 0.972749999999998 0.327961000000002 0.162210999999999 2
1.079884 0.416700000000002 0.127555999999998 -0.00466499999999925 2
1.991221 0.789176000000001 0.247971 0.0918749999999982 2
1.343408 0.457197000000001 0.188112 -0.0264760000000006 2
1.074125 0.398546 0.141418999999999 -0.0416279999999993 2
0.830452000000001 0.321883999999997 0.199837000000002 -0.0284879999999994 2
1.247423 0.506514000000003 0.189232999999998 0.035734999999999 2
1.268452 -0.113291 -0.0599330000000009 0.00879300000000072 2
2.59555 1.265215 0.630852000000001 0.432687999999999 2
2.685831 1.219274 0.556791999999998 0.372467 2
2.281735 0.948004999999998 0.309170000000002 0.211265999999998 2
1.908651 0.969768999999999 0.313915 0.193845000000001 2
0.849724999999999 0.306177999999999 0.153001 -0.0169330000000016 2
2.110861 0.880963999999999 0.270202999999999 0.147361000000002 2
1.001926 0.430229000000001 0.0949139999999993 0.0578129999999994 2
0.918684000000002 0.357578 0.063844999999997 0.011928000000001 2
2.585682 1.237979 0.491300000000001 0.213863 2
1.605734 0.683015999999999 0.205688000000002 0.178531999999999 2
2.238368 1.097448 0.415977000000002 0.142775 2
2.371983 1.165375 0.356844000000001 0.208596999999999 2
1.689751 0.617926000000001 0.223585 0.0484350000000013 2
1.543121 0.588574999999999 0.232081000000001 0.0590489999999981 2
1.323601 0.493883 0.180910000000001 0.0156649999999985 2
1.063688 0.308441000000002 0.141174999999997 -0.00857199999999736 2
1.069546 0.330226 0.145438000000002 -0.0156520000000029 2
1.311966 0.504623 0.21293 0.0676860000000001 2
0.882872000000003 0.269247 0.129111999999999 0.0052279999999989 2
2.527925 1.201887 0.49643 0.290621 2
1.182658 0.413318 0.205454 0.0244280000000003 2
1.203424 0.543088999999998 0.194130000000001 0.0776830000000004 2
1.101074 0.451775999999999 0.156431999999999 0.0401740000000004 2
1.02315 0.418816 0.11355 0.0231779999999979 2
2.317833 1.058482 0.338595999999999 0.192410000000001 2
1.101006 0.435312000000003 0.0885389999999973 0.0409590000000009 2
1.901472 0.829491999999998 0.220215 0.148049 2
1.634214 0.685075999999999 0.189603999999999 0.101248000000002 2
0.909588000000003 0.290477999999998 0.113298 0.0269829999999995 2
1.158271 0.456420999999999 0.141397999999999 0.0667880000000025 2
1.613422 0.646090999999998 0.20928 0.113816 2
1.214798 0.485096000000002 0.239367999999999 0.0609889999999993 2
1.275723 0.448753 0.195795 0.0483479999999972 2
1.248443 0.434670000000001 0.184698000000001 0.023776999999999 2
1.598768 0.472082 0.206436 0.054252 2
1.957491 0.709346 0.195136 0.0752420000000011 2
1.054982 0.133760000000002 0.00567299999999804 -0.0974599999999981 2
1.256513 0.46452 0.150186 -0.0187690000000007 2
1.741648 0.771875000000001 0.250153999999998 0.128226000000002 2
1.174294 0.506155 0.148486999999999 0.0525090000000006 2
1.182634 0.590392999999999 0.155434000000003 0.078244999999999 2
1.964632 0.928091999999999 0.347344 0.196113 2
1.340118 0.519956999999998 0.199682000000001 0.0915609999999987 2
2.301008 0.979236 0.299353 0.190862999999998 2
1.051973 0.399802000000001 0.152253999999999 0.0127590000000009 2
1.219813 0.452482 0.176261 0.0223860000000009 2
1.07696 0.390028000000001 0.162565000000001 -0.0142170000000004 2
1.091812 0.377498999999997 0.174087 0.00601800000000097 2
1.046386 0.289474999999999 0.109162 -0.00059899999999935 2
1.090347 0.305430999999999 0.163943 0.0249209999999991 2
1.97793 0.661922999999998 0.297654000000001 0.100838 2
2.739821 1.31847 0.576619999999998 0.356735 2
0.915022 0.263269999999999 0.0835660000000011 0.056241 2
1.670135 0.588935000000001 0.202268 0.142764999999999 2
0.941242000000003 0.343937999999998 0.104463000000001 0.0644659999999995 2
1.128425 0.398601000000001 0.1378 0.0371509999999997 2
1.076331 0.392073999999997 0.127827 0.0266040000000025 2
1.239804 0.428859000000001 0.154114 0.0529969999999995 2
0.952877000000001 0.289232000000002 0.0803890000000003 0.0470639999999989 2
1.242233 0.373574000000001 0.146393 0.0572029999999977 2
1.471151 0.490822000000001 0.206206999999999 0.0497610000000002 2
0.915109000000001 0.211296000000001 0.114094000000001 -0.0158140000000024 2
2.346193 0.979013999999999 0.410406000000002 0.155614 2
1.06218 0.391353000000001 0.155422 0.00249499999999969 2
1.267665 0.411840999999999 0.14452 0.0543289999999992 2
2.364155 0.990945000000002 0.377664999999999 0.143675 2
1.055626 0.344186999999998 0.142845000000001 0.066514999999999 2
1.10058 0.319956000000001 0.158228999999999 0.028792000000001 2
1.611751 0.640080000000001 0.281437 0.125501999999999 2
2.449988 1.00687 0.359135 0.144287 2
1.943272 0.715688999999999 0.300436999999999 0.176145 2
1.932877 0.720082999999999 0.269438000000001 0.103813000000002 2
2.615446 1.288134 0.597397000000001 0.302609 2
1.716371 0.669026000000002 0.220920999999999 0.116047 2
1.347281 0.509664000000001 0.126446000000001 0.100624 2
1.237402 0.467984999999999 0.144506 0.0917750000000002 2
1.805429 0.832009999999997 0.296162000000002 0.170866 2
1.870029 0.743181 0.286267000000002 0.141216 2
2.621786 1.444643 0.825115000000002 0.422383 2
1.48501 0.604132999999999 0.212665999999999 0.0976350000000004 2
1.100954 0.487863999999998 0.211265000000001 0.425884 2
1.221161 0.386672999999998 0.149927000000002 0.0918710000000011 2
0.917075999999998 0.244437999999999 0.0991759999999999 0.0146980000000028 2
1.013449 0.317619000000001 0.136141000000002 0.052579999999999 2
1.833301 0.657098999999999 0.261953 0.10962 2
1.001196 0.340029000000001 0.128062999999997 0.0349270000000033 2
1.561961 0.627116000000001 0.226942000000001 0.139348999999999 2
1.220336 0.422242000000001 0.148137 0.0132220000000007 2
1.001812 0.213234 0.0766410000000022 -0.0221730000000022 2
2.079247 0.764105999999998 0.298407000000001 0.0727440000000001 2
1.00494 0.377815999999999 0.165672000000001 0.0570160000000008 2
1.480356 0.518533999999999 0.192643 0.0655349999999988 2
2.679936 1.298927 0.544279999999999 0.268791 2
1.473286 0.540991999999999 0.175124 0.0925170000000008 2
1.429907 0.515459999999999 0.139586 0.0371089999999992 2
2.697675 1.256687 0.492974 0.260673000000001 2
1.288791 0.594393 0.215761000000001 0.126570000000001 2
1.76606 0.781994000000001 0.28912 0.101124 2
1.303028 0.545667999999999 0.213714 0.0727120000000028 2
1.280691 0.53152 0.236545 0.0898850000000007 2
1.003737 0.330373999999999 0.127200999999999 0.0419310000000017 2
1.348887 0.552547000000001 0.260773 0.112168999999998 2
0.902939 0.240259000000002 0.117322999999999 0.0152989999999988 2
1.120634 0.534395 0.278409999999997 0.111649 2
1.356005 0.482771999999999 0.135801000000001 0.0288450000000005 2
0.820164000000002 0.374493999999999 0.155783 0.0575870000000016 2
2.480943 1.188715 0.498486000000002 0.270334999999999 2
1.147377 0.393415000000001 0.127760999999998 0.0448140000000006 2
1.115333 0.168182999999999 0.0530749999999998 0.0163499999999992 2
1.265583 0.413444999999998 0.169582 0.0513100000000009 2
1.838618 0.759005999999999 0.267465000000001 0.12969 2
0.821926000000001 0.205759 0.0800039999999989 -0.0084520000000019 2
1.646389 0.601838000000001 0.235731000000001 0.103331999999998 2
1.89526 0.634844999999999 0.24804 0.116725000000002 2
1.489689 0.612316 0.255692 0.0859660000000027 2
1.006649 0.337225 0.129884000000001 -0.00327100000000158 2
1.414091 0.540386999999999 0.248097999999999 0.0426840000000013 2
1.246978 0.436523999999999 0.0920750000000012 0.176931999999997 2
1.034451 0.335916000000001 0.14303 0.014933000000001 2
1.105038 0.425056000000001 0.110703000000001 0.0352049999999995 2
0.928819999999998 0.291733000000001 0.0736820000000016 -0.00499500000000097 2
1.55777 0.632055000000001 0.211869 0.118575999999997 2
2.418831 1.121645 0.218207 0.708522 2
0.888514000000001 0.255489000000001 0.0861859999999997 0.0313630000000007 2
1.407107 0.621089999999999 0.225950000000001 0.111267000000002 2
1.444912 0.671261000000001 0.232507999999999 0.119699000000001 2
1.324841 0.518096999999999 0.156025 0.0720580000000002 2
1.202991 0.479734000000001 0.129030999999998 0.0763130000000025 2
1.409273 0.577484000000002 0.211486999999998 0.110983000000001 2
1.136525 0.498544000000003 0.202394999999999 0.109767999999999 2
1.550186 0.578705000000001 0.0765530000000005 0.215514000000001 2
1.175871 0.402103 0.140727999999999 0.0676060000000014 2
2.320931 1.000064 0.345575999999998 0.196932 2
1.08337 0.370429999999999 0.133490000000002 0.0552479999999989 2
1.225636 0.435205000000002 0.134675 0.0888170000000006 2
1.42561 0.612349999999999 0.338139000000002 -0.0937009999999994 2
1.06379 0.448002999999998 0.122423000000001 0.0800710000000002 2
0.884260000000001 0.372161999999999 0.107019000000001 0.0396099999999997 2
1.12178 0.442415 0.122153000000001 0.0264999999999986 2
2.407095 0.978496999999999 0.261162000000001 0.147201000000001 2
1.483886 0.581277999999999 0.167564 0.0566639999999996 2
0.948981999999997 0.282427000000002 0.100386 0.0114819999999973 2
2.526882 1.07655 0.374957999999999 0.195310000000001 2
0.820806000000001 0.304022 0.131167999999999 0.00139500000000226 2
1.470728 0.564933 0.20356 0.0844249999999995 2
1.279549 0.427944 0.218872000000001 0.0515040000000013 2
1.422425 0.508189999999999 0.212842999999999 0.053293 2
0.859303000000001 0.300938 0.0753589999999988 0.00322700000000076 2
1.441475 0.558868 0.236318000000001 0.102627 2
1.102918 0.377404 0.125962999999999 0.0295850000000009 2
1.078241 0.352105999999999 0.137911000000003 0.046441999999999 2
2.347881 0.962576000000002 0.353518000000001 0.162616999999997 2
2.261833 0.866571 0.348397 0.185460000000001 2
1.128115 0.446024000000001 0.168368999999998 0.0789840000000019 2
1.758398 0.751055999999998 0.231159999999999 0.176586 2
1.007801 0.307945999999999 0.127556 0.0407269999999986 2
2.205031 0.946818999999998 0.329253000000001 0.183586999999999 2
0.957808999999997 0.41037 0.159491000000003 0.0568219999999968 2
1.183411 0.474934999999999 0.163018000000001 0.0773979999999987 2
1.302686 0.331825 0.141453 0.0127889999999997 2
2.271736 0.981643000000002 0.422208999999999 0.208750999999999 2
2.389636 0.950845000000001 0.373663000000001 0.232125999999999 2
1.31875 0.562059 0.146763 0.0828690000000005 2
1.815229 0.717597999999999 0.224400000000001 0.113386999999999 2
1.342533 0.505409 0.138604000000001 0.0568440000000017 2
1.213623 0.491786999999999 0.139944 0.0534789999999994 2
1.17494 0.467934 0.147862999999997 0.0262780000000014 2
2.192368 0.97903 0.3293 0.189329000000001 2
1.529329 0.527794 0.221384 0.107837999999997 2
2.045843 0.851970999999999 0.313435999999999 0.189923 2
2.423659 1.245445 0.580372000000001 0.309866999999999 2
1.168602 0.460616999999999 0.177977000000002 0.0643379999999993 2
1.402035 0.563245000000002 0.195518999999997 0.0845389999999995 2
1.407244 0.593709999999998 0.223144000000001 0.101509 2
1.825744 0.729565000000001 0.239758000000002 0.138617999999997 2
1.98781 0.814413000000002 0.292320999999998 0.183704000000002 2
1.339302 0.491088000000001 0.169513999999999 0.0965789999999984 2
1.942712 0.720166000000001 0.288038 0.179629 2
1.394408 0.486263000000001 0.170902999999999 0.0751540000000013 2
1.665939 0.674951 0.288632 0.191602000000001 2
1.276078 0.460647000000002 0.172378999999999 0.0877890000000008 2
1.480797 0.554223999999998 0.193276000000001 0.121879999999999 2
1.75423 0.707874 0.260612999999999 0.164789000000003 2
1.263056 0.418035 0.188006000000001 0.0374939999999988 2
1.263737 0.406844999999997 0.195347000000002 0.051756000000001 2
0.975058000000001 0.278356000000002 0.0871870000000001 0.0380919999999989 2
1.91589 0.767230999999999 0.305687000000002 0.131387 2
1.403855 0.579168999999998 0.221531000000001 0.0730509999999995 2
0.993559000000001 0.426647000000001 0.175364 0.0400580000000001 2
1.18432 0.402075999999999 0.140846999999999 0.027253 2
2.584074 1.181555 0.464641 0.275735999999998 2
1.042524 0.281168000000001 0.158819999999999 -0.0106970000000004 2
1.20726 0.453999 0.185969999999998 0.0609000000000002 2
1.684208 0.602451 0.216460999999999 0.0988810000000004 2
2.496706 1.013101 0.469684000000003 0.21186 2
2.354383 1.008173 0.363235 0.197378 2
1.075592 0.274051 0.0956960000000002 -0.0143470000000008 2
1.175235 0.404639 0.168682 -0.0272579999999998 2
1.222509 0.496333999999997 0.214157 0.0754570000000001 2
1.090177 0.338391999999999 0.157579999999999 0.0447419999999994 2
2.392434 1.145755 0.491076 0.28247 2
2.119955 0.888884000000001 0.373480000000001 0.226589000000001 2
1.00011 0.371807 0.113588999999997 0.0789770000000019 2
2.381462 1.090946 0.390757000000001 0.253740000000001 2
1.926225 0.805672000000001 0.325368999999998 0.190662 2
1.178825 0.407530000000001 0.162757999999997 0.0172950000000007 2
1.411123 0.536730000000002 0.215622 0.152749999999997 2
1.391399 0.522153000000001 0.202569 0.0979149999999986 2
1.265869 0.454360999999999 0.171203999999999 0.0945180000000008 2
2.573326 1.338161 0.617633000000001 0.372627999999999 2
1.751356 0.628211 0.22203 0.0972980000000003 2
0.811726999999998 0.271399000000002 0.0762599999999978 0.00415900000000136 2
1.07822 0.380167 0.141158999999998 0.00366100000000102 2
0.917180999999999 0.315586 0.112224000000001 0.0182249999999975 2
2.239918 0.998934000000002 0.313172 0.140644999999999 2
1.252269 0.443466999999998 0.149208999999999 0.0554600000000001 2
1.152519 0.383349000000003 0.138511999999999 0.0533980000000014 2
2.223434 0.865978999999999 0.238386 0.178765 2
2.112347 0.940338000000001 0.345654 0.203469999999999 2
1.039179 0.377258000000001 0.159336 0.0613610000000016 2
1.483322 0.602025999999999 0.218757 0.127692 2
2.285325 1.067001 0.376058 0.240528000000001 2
1.252371 0.589286999999999 0.184359000000001 0.101813 2
1.186733 0.391221 0.158605000000001 0.0306179999999987 2
1.430494 0.481009 0.229212999999998 0.131415000000001 2
1.499554 0.5412 0.249742999999999 0.130142000000003 2
1.183649 0.407814000000002 0.196783 0.0796419999999998 2
1.978673 0.919832 0.326371999999999 0.218214000000001 2
2.001816 0.728739999999998 0.303701000000002 0.144921999999999 2
1.381332 0.473990000000001 0.239516999999999 0.123459 2
1.717108 0.688656000000002 0.220520999999998 0.105756 2
0.873511000000001 0.278015 0.0969119999999997 0.0324349999999995 2
2.558607 1.400221 0.707989999999999 0.418106 2
1.345602 0.498646000000001 0.169903000000001 0.0691599999999966 2
1.177095 0.451211999999998 0.152355 0.0782950000000007 2
2.241238 0.909975000000003 0.327288999999997 0.157747000000002 2
1.636823 0.619916999999997 0.237976 0.134728000000003 2
2.361712 1.024212 0.425544 0.212489 2
1.808146 0.669640999999999 0.363565000000001 0.187275 2
1.831589 0.689357000000001 0.227165999999997 -0.0447409999999984 2
2.298759 1.014569 0.428913000000001 0.238597999999998 2
1.308185 0.498662999999999 0.209745 0.0722059999999995 2
0.939613000000001 0.376710999999997 0.140869000000002 0.0680569999999996 2
1.145687 0.472004999999999 0.175789 0.0452159999999999 2
1.371102 0.518532 0.190705999999999 0.0907360000000015 2
2.307156 0.979932999999999 0.361393000000001 0.191963999999999 2
1.249664 0.406617999999998 0.147943 0.0473110000000005 2
1.030347 0.460424999999997 0.218437000000002 0.115596 2
1.217886 0.542399 0.158745 0.207021000000001 2
1.394493 0.514639000000003 0.192959999999999 0.0953680000000006 2
1.112328 0.423347 0.164687999999998 0.0873760000000026 2
1.073057 0.204561999999999 0.0665359999999993 -0.00128599999999679 2
1.009524 0.382322000000002 -0.129076000000001 0.304600000000001 2
1.500442 0.606646000000001 0.244033999999999 0.139194 2
1.100667 0.386963000000002 0.145633999999998 0.0482310000000012 2
0.969815000000001 0.342531000000001 0.145391 0.0310819999999978 2
1.497265 0.672314 0.268688000000001 0.142787999999999 2
1.11105 0.461521000000001 0.171405999999999 0.062163 2
1.05489 0.400597999999999 0.130398999999999 0.0280930000000001 2
1.395951 0.500444000000002 0.177423000000001 0.0823559999999972 2
2.128292 0.848660000000002 0.33736 0.148990999999999 2
1.156704 0.399763 0.176214 0.0473230000000004 2
2.483044 1.118559 0.452598999999999 0.234225 2
1.659872 0.655359000000001 0.171772000000001 0.100155000000001 2
2.496713 1.150368 0.457388999999999 0.255042999999999 2
1.045895 0.412426 0.140314 0.0588090000000001 2
1.824726 0.713404000000001 0.261991999999999 0.150409 2
1.264588 0.498346000000002 0.178877 0.101046999999998 2
1.128636 0.511322 0.187942 0.147515000000002 2
0.929524000000001 0.345248999999999 0.125889000000001 0.0518679999999989 2
2.365529 1.002409 0.388828 0.258050999999998 2
2.542918 1.232174 0.490757000000002 0.299259999999999 2
1.431636 0.550906000000001 0.227798 0.0972650000000002 2
0.935829000000002 0.328984999999999 0.127120999999999 0.0289280000000005 2
1.860777 0.721335 0.251800000000003 0.182855999999997 2
1.409681 0.487054999999998 0.185269000000002 0.0661880000000004 2
1.251819 0.429605 0.150964 0.0446439999999999 2
1.029247 0.321516000000003 0.15062 0.0396319999999974 2
1.680895 0.537296000000001 0.21471 0.085214999999998 2
1.245773 0.386305 0.157948000000001 0.0167959999999994 2
1.117599 0.371016999999998 0.156015 0.0433050000000001 2
1.244503 0.373500999999999 0.141094000000001 0.0345739999999992 2
1.547751 0.606146000000003 0.266394999999999 0.11656 2
1.985903 0.731369000000001 0.269424999999998 0.125942000000002 2
0.941229 0.308865999999998 0.139052000000003 0.017001999999998 2
1.096125 0.448558000000002 0.204096 0.0829989999999974 2
2.541206 1.087 0.462949 0.226001999999999 2
1.633734 0.586535999999999 0.259443000000001 0.0636919999999996 2
1.90192 0.747827000000001 0.295718000000001 0.128035999999998 2
1.481835 0.516268999999998 0.207803999999999 0.0701120000000017 2
1.147496 0.398350000000001 0.168894999999999 0.0509229999999992 2
1.502989 0.587110000000001 0.215863000000001 0.0851559999999996 2
1.169508 0.345865999999999 0.166099000000001 0.0281639999999985 2
2.112445 0.884932000000003 0.325526999999997 0.160658000000002 2
1.171747 0.398317000000002 0.165533 0.0527990000000003 2
1.098431 0.274761000000002 0.0979169999999989 0.0268119999999996 2
1.074074 0.371626000000001 0.135004 0.0481280000000002 2
1.342554 0.447795999999999 0.128792000000001 0.0856630000000003 2
1.958786 0.722752 0.244774999999999 0.159331 2
0.929277000000003 0.286912999999998 0.134578999999999 0.0551010000000005 2
0.844743999999999 0.235287 0.116409000000001 0.0565110000000004 2
1.163328 0.418481999999997 0.145231000000003 0.067537999999999 2
1.779188 0.632586999999999 0.235097 0.0982250000000011 2
1.440533 0.574870999999998 0.223652 0.0959570000000003 2
1.071968 0.381681000000002 -0.131765 0.287832999999999 2
2.403889 0.991360999999998 0.358342 0.215931000000001 2
1.103863 0.396247000000001 0.0901169999999993 0.0238880000000012 2
1.313664 0.498308000000002 0.181336999999999 0.0493679999999976 2
2.636656 1.451498 0.81124 0.481705999999999 2
2.253496 0.979699999999998 0.404316000000001 0.264139 2
2.620796 1.403056 0.754386999999999 0.429932000000001 2
1.215847 0.419446999999998 0.166996000000001 0.0326139999999988 2
1.250177 0.469917000000002 0.168927999999998 0.0463360000000002 2
1.043318 0.415533 0.218268999999999 0.0963080000000005 2
1.214214 0.473873000000001 0.177807999999999 0.0677240000000001 2
1.021034 0.369007999999999 0.112216999999999 0.0348760000000006 2
2.436987 1.142921 0.422565000000001 0.251110000000001 2
2.465233 1.019889 0.385221 0.187531 2
0.853391999999999 0.269005 0.0733499999999978 0.0322560000000003 2
1.088001 0.410693999999999 0.190781000000001 0.125805 2
1.196371 0.44632 0.170192999999998 0.0917470000000016 2
1.297367 0.536963 0.224765999999999 0.1233 2
2.090909 0.765270999999998 0.311102000000002 0.199597999999998 2
2.145969 0.832596000000002 0.364262 0.202725999999998 2
2.537932 1.170356 0.515506 0.293403 2
2.208153 0.961093999999999 0.362663000000001 0.163350999999999 2
1.530418 0.655594000000001 0.129356000000001 0.0931149999999974 2
1.385408 0.575614999999999 0.219315999999999 0.0880920000000014 2
0.881740999999998 0.315126000000001 0.103546999999999 0.0346350000000015 2
1.038229 0.374479000000001 0.130662999999998 0.0441820000000011 2
1.188866 0.414093999999999 0.120383 0.0761719999999997 2
1.372803 0.466525999999998 0.181208000000002 0.0636209999999977 2
1.361348 0.522371 0.152453999999999 0.101683000000001 2
0.853998000000001 0.251002 0.0639299999999992 0.0197009999999977 2
1.225122 0.485130000000002 0.161840999999999 0.0688080000000006 2
1.573815 0.621786 0.214092000000001 0.109182000000001 2
1.245829 0.425087 0.125852999999999 0.0229030000000012 2
1.302879 0.491838000000001 0.180627999999999 0.0421490000000002 2
0.880794999999999 0.246377000000003 0.140699999999999 -0.00360099999999974 2
1.384529 0.488374999999998 0.254677000000001 0.082730999999999 2
1.792492 0.672772999999999 0.319434000000001 0.162962 2
1.988732 0.694793000000001 0.251697 0.113993000000001 2
0.914293999999998 0.320091000000001 0.147836999999999 0.0716889999999992 2
2.490078 1.072317 0.369246 0.216703000000001 2
1.856932 0.754318000000001 0.281662000000001 0.182568999999999 2
2.079453 0.912572999999998 0.363777000000002 0.178279999999997 2
0.862532000000002 0.304777000000001 0.134475999999999 0.0301629999999982 2
1.989702 0.762171 0.321418 0.145161 2
1.575924 0.647780999999998 0.262444 0.117094000000002 2
1.621441 0.628668999999999 0.238683999999999 0.08474 2
1.292198 0.519497000000001 0.195556 0.137899999999998 2
1.834019 0.648755999999999 0.242044 0.150818000000001 2
1.422777 0.580410000000001 0.197648000000001 0.102827000000001 2
1.49059 0.572566999999999 0.216922 0.124258000000001 2
1.113077 0.407860999999999 0.192628000000001 0.0792800000000007 2
1.033699 0.300829 0.134198999999999 0.0386220000000002 2
0.997904000000002 0.339499 0.126397999999998 0.021414 2
1.134836 0.331699 0.104651 0.042860000000001 2
1.232542 0.458627 0.160136000000001 0.0567429999999973 2
1.332386 0.537882 0.181747999999999 0.0718740000000011 2
1.590612 0.693868 0.268793000000001 0.126781999999999 2
2.18948 0.892529 0.305733999999999 0.128786 2
1.609956 0.622491999999998 0.245003000000001 0.106440000000003 2
0.987098 0.397086 0.128738999999999 0.0542210000000001 2
0.922340999999999 0.301280999999999 0.098870999999999 0.0340689999999988 2
1.979513 0.789402000000001 0.252110999999999 0.145365 2
0.910532 0.358507999999999 0.116598 0.0496890000000008 2
1.180839 0.462579999999999 0.201309 0.0837719999999997 2
1.13389 0.386686999999998 0.161142000000002 0.0274220000000014 2
1.895121 0.754669 0.267718000000002 0.139854999999999 2
1.470615 0.522822999999999 0.218385999999999 0.0952570000000001 2
1.426712 0.555230999999999 0.214879 0.116779000000001 2
1.059088 0.350995999999999 0.100224999999998 0.0506080000000004 2
1.654178 0.621694999999999 0.208708000000001 0.111823999999999 2
1.685892 0.602025999999999 0.358902 0.153759000000001 2
1.021885 0.324814 0.0920859999999983 0.0407569999999993 2
1.142349 0.460762000000003 0.156738999999998 0.119278000000001 2
1.050415 0.0811920000000015 -0.00785799999999881 0.0187639999999973 2
1.012903 0.312178999999999 0.0810290000000009 0.0313739999999996 2
1.238274 0.500498 0.172229000000002 0.0836219999999983 2
1.107021 0.457619000000001 0.149368000000001 0.0971309999999992 2
1.253479 0.506944999999998 0.18318 0.0586600000000033 2
2.270813 0.964753999999999 0.347593 0.221956000000002 2
1.162466 0.392352000000001 0.152052999999999 0.00485000000000113 2
1.02483 0.334417000000002 0.152093999999998 0.0155750000000019 2
1.686869 0.636535000000002 0.172961000000001 0.139332999999997 2
1.085434 0.319796 0.140522000000001 0.0853500000000018 2
1.846144 0.77816 0.283052000000001 0.125803000000001 2
1.872605 0.775861000000003 0.308748999999999 0.179945 2
1.382614 0.586178 0.241612 0.0871330000000015 2
1.027615 0.328560000000001 0.121626999999998 0.00187900000000063 2
1.112063 0.417173000000002 0.187165 0.0445759999999993 2
1.604199 0.635828 0.221519000000001 0.131911000000002 2
2.539707 1.188639 0.495493 0.316723999999999 2
2.435948 1.267885 0.654382999999999 0.36566 2
1.407179 0.643851000000002 0.269741 0.125816 2
1.461778 0.550469000000003 0.157399999999999 0.115299 2
1.357114 0.498549000000001 0.181628999999999 0.0650390000000005 2
1.106089 0.498484000000001 0.196891000000001 0.136908999999999 2
1.727059 0.662769000000001 0.227289000000003 0.125169999999997 2
2.576626 1.2092 0.425433999999999 0.301758000000001 2
2.527725 1.340828 0.542518000000001 0.353726 2
2.405481 1.318251 0.657860000000001 0.382427 2
1.62418 0.600076999999999 0.219975999999999 0.0969910000000027 2
1.292956 0.453384 0.284657000000001 -0.0534240000000015 2
1.003243 0.413001999999999 0.191500000000001 0.0986270000000005 2
2.332613 0.964077 0.377490000000002 0.179363 2
1.403221 0.455704000000001 0.196311 0.0579000000000001 2
1.163393 0.405628000000002 0.284691 0.0212240000000001 2
2.43993 1.116705 0.412984000000002 0.207146999999999 2
2.473695 1.250685 0.58379 0.32344 2
1.214449 0.467083000000001 0.117001999999999 0.0792549999999999 2
1.105903 0.405610000000001 0.114037 0.0586230000000008 2
1.894871 0.743953999999999 0.218634000000002 0.142441999999999 2
0.883551000000001 0.212237999999999 0.101785 0.0140770000000003 2
2.533123 1.189482 0.504038000000001 0.289610999999999 2
1.139034 0.492221999999998 0.212559000000002 0.123244999999997 2
1.662018 0.624020999999999 0.214361 0.107220000000002 2
1.841951 0.722159999999999 0.255269000000002 0.137650999999998 2
1.482539 0.564094000000001 0.228833999999999 0.180271000000001 2
1.49489 0.589767000000002 0.234279999999998 0.121221000000002 2
1.171871 0.380911000000001 0.148541999999999 0.0611020000000018 2
1.057828 0.321110000000001 0.0961079999999974 0.0531920000000028 2
1.05122 0.314195999999999 0.115238000000002 0.0425380000000004 2
1.90087 0.703725 0.277161000000001 0.160157 2
1.11801 0.380661999999999 0.135368 0.0567550000000008 2
1.586304 0.579537999999999 0.23349 0.103073000000002 2
1.795266 0.693118999999999 0.219397999999998 0.16358 2
2.496174 1.116333 0.417844000000001 0.195349 2
1.782728 0.698874 0.253071000000002 0.127388 2
0.881789999999999 0.295931000000003 0.0910379999999975 0.0233440000000016 2
1.476535 0.58182 0.198357999999999 0.126985999999999 2
2.442987 1.006002 0.353188000000001 0.171708000000001 2
1.765759 0.659632999999999 0.249255999999999 0.158099 2
1.049979 0.345749000000001 0.101085000000001 0.0673979999999972 2
1.334749 0.527037 -0.511272000000002 0.823920999999999 2
1.034687 0.394003000000001 0.0979689999999991 0.0863279999999982 2
1.021639 0.302633 0.104964000000002 0.0683499999999988 2
1.028591 0.369999000000004 0.165019999999998 0.0220890000000011 2
1.005714 0.364401000000001 0.141960000000001 0.0369569999999975 2
1.137074 0.405315 0.133693000000001 0.0422460000000004 2
1.705921 0.734684000000001 0.256798 0.127924 2
0.931975000000001 0.280152999999999 0.102419000000001 0.0168479999999995 2
1.085144 0.411175000000002 0.132361 0.0249210000000009 2
0.815973999999999 0.271466 0.080565 0.00168299999999988 2
1.2306 0.557454 0.235702 0.0896819999999998 2
1.400505 0.541506000000002 0.209439999999999 0.0620440000000002 2
1.567835 0.600680000000001 0.198519999999998 0.0616660000000007 2
2.05044 0.865273999999999 0.288 0.156561 2
1.031639 0.399247999999998 0.107219000000001 0.0407619999999991 2
0.989585999999999 0.438429000000003 0.147634 0.0781729999999996 2
2.45359 1.310953 0.610724000000001 0.299275999999999 2
2.399875 1.335251 0.649960999999999 0.391223 2
1.270947 0.533884 0.200949000000001 0.141302 2
1.692944 0.664897000000002 0.277486 0.157393000000001 2
1.424057 0.529469999999998 0.260486 0.0903229999999997 2
0.816889999999997 0.265726000000001 0.121048000000002 -0.0216650000000023 2
2.429024 1.278785 0.53886 0.312602999999999 2
1.384952 0.586965999999999 0.197127 0.127379000000001 2
2.489334 1.336656 0.784344999999998 0.434558000000001 2
1.181795 0.490418999999999 0.198040000000002 0.0954499999999996 2
0.983142999999998 0.315887 0.175089000000003 0.050182999999997 2
1.351292 0.598832999999999 0.316938 0.0813050000000004 2
2.166235 0.762539999999998 0.312218000000001 0.139137999999999 2
